Time_Stamp,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Fault_Detection
12:28:39 PM,0,0,24.44,0,0,0,0
12:28:39 PM,0,0,83.09,0,14.66,0,0
12:28:39 PM,0,0,68.43,0,0,0,0
12:28:39 PM,0,0,78.2,9.78,0,107.53,0
12:28:39 PM,0,14.66,24.44,9.78,0,107.53,0
12:28:39 PM,0,0,0,0,0,87.98,0
12:28:39 PM,0,19.55,0,0,0,48.88,0
12:28:39 PM,0,0,0,0,0,24.44,0
12:28:39 PM,0,14.66,0,0,0,0,0
12:28:39 PM,0,0,9.78,0,0,0,0
12:28:39 PM,0,0,117.3,0,19.55,0,0
12:28:39 PM,0,0,92.86,9.78,9.78,0,0
12:28:39 PM,0,0,83.09,0,4.89,122.19,0
12:28:39 PM,0,0,24.44,9.78,0,146.63,0
12:28:39 PM,0,0,0,4.89,0,92.86,0
12:28:39 PM,0,4.89,0,9.78,0,68.43,0
12:28:39 PM,0,0,0,0,0,34.21,0
12:28:39 PM,0,0,0,0,0,0,0
12:28:39 PM,0,4.89,0,0,0,0,0
12:28:39 PM,0,14.66,87.98,0,29.33,0,0
12:28:39 PM,0,0,107.53,0,4.89,0,0
12:28:39 PM,0,0,53.76,0,14.66,73.31,0
12:28:39 PM,0,0,43.99,9.78,0,92.86,0
12:28:39 PM,0,0,4.89,0,0,83.09,0
12:28:39 PM,0,0,0,0,0,29.33,0
12:28:39 PM,0,0,0,0,0,34.21,0
12:28:39 PM,0,9.78,0,0,0,0,0
12:28:39 PM,0,24.44,0,0,0,0,0
12:28:39 PM,0,24.44,68.43,0,34.21,0,0
12:28:39 PM,0,0,92.86,0,0,0,0
12:28:39 PM,0,0,39.1,0,19.55,83.09,0
12:28:39 PM,0,0,48.88,4.89,0,83.09,0
12:28:39 PM,0,0,4.89,0,0,53.76,0
12:28:39 PM,0,0,0,0,0,48.88,0
12:28:39 PM,0,0,0,0,0,0,0
12:28:39 PM,0,14.66,0,0,0,0,0
12:28:39 PM,0,0,0,0,0,0,0
12:28:39 PM,0,0,48.88,0,19.55,0,0
12:28:39 PM,0,0,83.09,0,0,0,0
12:28:39 PM,0,0,63.54,0,0,83.09,0
12:28:39 PM,0,0,63.54,0,0,83.09,0
12:28:39 PM,0,0,24.44,0,9.78,58.65,0
12:28:39 PM,0,0,0,0,0,24.44,0
12:28:39 PM,0,0,0,0,0,14.66,0
12:28:39 PM,0,0,0,4.89,0,0,0
12:28:39 PM,0,19.55,0,0,0,0,0
12:28:39 PM,0,0,0,9.78,0,0,0
12:28:39 PM,0,0,107.53,0,0,0,0
12:28:39 PM,0,0,102.64,0,4.89,19.55,0
12:28:39 PM,0,0,78.2,0,19.55,83.09,0
12:28:39 PM,0,0,39.1,0,0,68.43,0
12:28:39 PM,0,0,0,0,0,34.21,0
12:28:39 PM,0,14.66,0,4.89,0,19.55,0
12:28:39 PM,0,0,0,0,0,0,0
12:28:39 PM,0,9.78,0,0,0,0,0
12:28:39 PM,0,9.78,0,0,0,0,0
12:28:39 PM,0,0,78.2,0,0,0,0
12:28:39 PM,0,0,83.09,0,29.33,0,0
12:28:39 PM,0,0,63.54,0,0,87.98,0
12:28:39 PM,0,0,53.76,9.78,0,73.31,0
12:28:39 PM,0,0,9.78,0,24.44,68.43,0
12:28:39 PM,0,4.89,0,0,0,43.99,0
12:28:39 PM,0,0,0,0,0,29.33,0
12:28:39 PM,0,9.78,0,0,0,0,0
12:28:39 PM,0,0,0,0,0,0,0
12:28:39 PM,0,29.33,48.88,0,9.78,0,0
12:28:39 PM,0,0,68.43,0,0,0,0
12:28:39 PM,0,0,43.99,0,19.55,78.2,0
12:28:39 PM,0,0,58.65,4.89,0,97.75,0
12:28:39 PM,0,4.89,9.78,0,0,97.75,0
12:28:39 PM,0,0,0,0,0,68.43,0
12:28:39 PM,0,0,0,0,0,48.88,0
12:28:39 PM,0,4.89,0,0,9.78,0,0
12:28:39 PM,0,0,0,0,0,0,0
12:28:39 PM,9.78,0,24.44,0,0,0,0
12:28:39 PM,0,0,83.09,0,29.33,0,0
12:28:39 PM,0,0,73.31,0,53.76,63.54,0
12:28:39 PM,0,0,73.31,0,0,58.65,0
12:28:39 PM,0,0,19.55,0,39.1,29.33,0
12:28:39 PM,0,0,0,4.89,0,39.1,0
12:28:39 PM,0,14.66,0,14.66,0,48.88,0
12:28:39 PM,0,0,0,4.89,0,0,0
12:28:39 PM,0,34.21,0,0,0,0,0
12:28:39 PM,0,0,19.55,0,19.55,0,0
12:28:39 PM,0,0,141.74,0,0,0,0
12:28:39 PM,0,0,112.41,0,9.78,63.54,0
12:28:39 PM,0,0,97.75,0,0,53.76,0
12:28:40 PM,0,0,48.88,0,4.89,14.66,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,0,9.78,0
12:28:40 PM,0,14.66,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,29.33,0,0
12:28:40 PM,0,0,97.75,0,48.88,0,0
12:28:40 PM,0,0,102.64,0,9.78,9.78,0
12:28:40 PM,0,0,78.2,4.89,0,122.19,0
12:28:40 PM,0,0,48.88,0,0,83.09,0
12:28:40 PM,0,0,0,0,0,73.31,0
12:28:40 PM,0,0,0,0,0,29.33,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,29.33,73.31,9.78,0,0,0
12:28:40 PM,0,0,97.75,4.89,0,19.55,0
12:28:40 PM,0,0,63.54,0,0,122.19,0
12:28:40 PM,0,0,73.31,0,0,102.64,0
12:28:40 PM,0,0,19.55,0,0,92.86,0
12:28:40 PM,0,0,0,0,19.55,43.99,0
12:28:40 PM,0,19.55,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,39.1,0,9.78,0,0
12:28:40 PM,0,0,127.08,4.89,0,0,0
12:28:40 PM,0,0,92.86,4.89,14.66,63.54,0
12:28:40 PM,0,0,97.75,0,0,48.88,0
12:28:40 PM,0,0,14.66,0,0,83.09,0
12:28:40 PM,0,0,0,0,0,78.2,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,19.55,0,0
12:28:40 PM,0,0,112.41,0,4.89,29.33,0
12:28:40 PM,0,0,122.19,0,9.78,107.53,0
12:28:40 PM,0,0,97.75,19.55,0,78.2,0
12:28:40 PM,0,0,53.76,0,0,73.31,0
12:28:40 PM,0,0,0,0,0,9.78,0
12:28:40 PM,0,9.78,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,9.78,63.54,0,9.78,0,0
12:28:40 PM,0,0,97.75,0,48.88,24.44,0
12:28:40 PM,0,0,63.54,0,9.78,83.09,0
12:28:40 PM,0,0,43.99,0,29.33,39.1,0
12:28:40 PM,0,0,4.89,0,0,58.65,0
12:28:40 PM,0,4.89,0,0,0,43.99,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,4.89,0,0
12:28:40 PM,0,9.78,53.76,0,29.33,0,0
12:28:40 PM,0,0,107.53,0,34.21,34.21,0
12:28:40 PM,0,0,73.31,0,19.55,97.75,0
12:28:40 PM,0,0,58.65,0,0,58.65,0
12:28:40 PM,0,0,0,0,0,24.44,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,9.78,0,0,0,0,0
12:28:40 PM,0,4.89,0,4.89,0,0,0
12:28:40 PM,0,9.78,0,0,9.78,0,0
12:28:40 PM,0,0,127.08,0,19.55,0,0
12:28:40 PM,0,0,92.86,0,0,136.85,0
12:28:40 PM,0,0,87.98,0,0,83.09,0
12:28:40 PM,0,0,19.55,0,0,92.86,0
12:28:40 PM,0,0,0,0,0,34.21,0
12:28:40 PM,0,9.78,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,14.66,0,0
12:28:40 PM,0,0,97.75,9.78,9.78,0,0
12:28:40 PM,0,0,87.98,4.89,14.66,97.75,0
12:28:40 PM,0,0,73.31,0,9.78,78.2,0
12:28:40 PM,0,0,24.44,0,0,107.53,0
12:28:40 PM,0,0,0,0,0,34.21,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,14.66,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,43.99,63.54,0,0,0,0
12:28:40 PM,0,0,102.64,0,34.21,43.99,0
12:28:40 PM,0,0,68.43,0,0,48.88,0
12:28:40 PM,0,0,48.88,0,0,43.99,0
12:28:40 PM,0,0,0,0,0,19.55,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,0,136.85,0,53.76,34.21,0
12:28:40 PM,0,14.66,112.41,0,0,78.2,0
12:28:40 PM,0,0,83.09,0,0,63.54,0
12:28:40 PM,0,4.89,14.66,0,0,24.44,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,14.66,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,117.3,0,43.99,0,0
12:28:40 PM,0,9.78,97.75,0,43.99,141.74,0
12:28:40 PM,0,0,78.2,0,14.66,97.75,0
12:28:40 PM,0,14.66,24.44,0,0,43.99,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,4.89,0,0,0
12:28:40 PM,0,0,0,9.78,0,0,0
12:28:40 PM,0,0,92.86,4.89,0,0,0
12:28:40 PM,0,0,78.2,0,9.78,131.96,0
12:28:40 PM,0,0,73.31,9.78,19.55,131.96,0
12:28:40 PM,4.89,0,24.44,0,0,92.86,0
12:28:40 PM,0,0,0,0,24.44,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,0,0,0,0
12:28:40 PM,0,0,0,9.78,0,0,0
12:28:40 PM,0,0,0,0,34.21,0,0
12:28:40 PM,0,19.55,34.21,0,0,0,0
12:28:40 PM,0,0,92.86,0,0,112.41,0
12:28:40 PM,0,0,68.43,0,29.33,102.64,0
12:28:40 PM,0,0,43.99,0,0,117.3,0
12:28:40 PM,0,0,0,0,0,4.89,0
12:28:40 PM,0,0,0,14.66,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,34.21,0,0
12:28:40 PM,0,4.89,0,4.89,14.66,0,0
12:28:40 PM,0,0,131.96,0,14.66,136.85,0
12:28:40 PM,0,0,107.53,0,0,136.85,0
12:28:40 PM,0,0,68.43,0,0,156.4,0
12:28:40 PM,0,0,29.33,0,0,39.1,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,19.55,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,117.3,0,34.21,92.86,0
12:28:40 PM,0,0,117.3,9.78,14.66,102.64,0
12:28:40 PM,0,0,83.09,0,0,92.86,0
12:28:40 PM,0,0,39.1,0,0,29.33,0
12:28:40 PM,0,9.78,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,29.33,0,0
12:28:40 PM,0,4.89,0,0,34.21,0,0
12:28:40 PM,0,4.89,0,0,4.89,0,0
12:28:40 PM,0,19.55,87.98,0,0,78.2,0
12:28:40 PM,0,0,83.09,4.89,0,58.65,0
12:28:40 PM,0,0,58.65,0,0,34.21,0
12:28:40 PM,0,0,43.99,0,0,19.55,0
12:28:40 PM,0,0,4.89,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,19.55,0,4.89,0,0,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,24.44,34.21,0,39.1,9.78,0
12:28:40 PM,0,9.78,78.2,0,9.78,122.19,0
12:28:40 PM,0,0,39.1,0,14.66,68.43,0
12:28:40 PM,0,0,39.1,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,9.78,0,0,9.78,0,0
12:28:40 PM,0,4.89,0,0,0,9.78,0
12:28:40 PM,0,9.78,122.19,0,48.88,146.63,0
12:28:40 PM,0,9.78,78.2,4.89,4.89,117.3,0
12:28:40 PM,0,0,58.65,0,0,63.54,0
12:28:40 PM,0,0,24.44,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,24.44,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,9.78,0,0,0
12:28:40 PM,0,19.55,127.08,0,4.89,117.3,0
12:28:40 PM,0,0,112.41,0,34.21,68.43,0
12:28:40 PM,0,0,63.54,0,0,68.43,0
12:28:40 PM,0,0,24.44,0,9.78,29.33,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,14.66,0,0,0,0,0
12:28:40 PM,0,0,0,0,29.33,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,24.44,102.64,4.89,0,107.53,0
12:28:40 PM,0,0,117.3,24.44,0,136.85,0
12:28:40 PM,0,0,68.43,0,19.55,97.75,0
12:28:40 PM,0,0,34.21,0,43.99,39.1,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,0,29.33,0,0
12:28:40 PM,0,24.44,0,0,9.78,0,0
12:28:40 PM,0,39.1,87.98,0,19.55,112.41,0
12:28:40 PM,0,0,102.64,0,0,87.98,0
12:28:40 PM,0,9.78,73.31,0,0,87.98,0
12:28:40 PM,0,0,63.54,0,0,43.99,0
12:28:40 PM,0,0,9.78,0,0,14.66,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,4.89,0,0,24.44,0,0
12:28:40 PM,0,4.89,0,4.89,0,0,0
12:28:40 PM,0,14.66,68.43,0,19.55,122.19,0
12:28:40 PM,0,0,107.53,4.89,9.78,107.53,0
12:28:40 PM,0,0,58.65,0,0,92.86,0
12:28:40 PM,0,0,53.76,0,4.89,43.99,0
12:28:40 PM,0,0,19.55,0,0,9.78,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,48.88,0,0
12:28:40 PM,0,9.78,0,0,0,0,0
12:28:40 PM,0,9.78,0,0,4.89,0,0
12:28:40 PM,0,0,53.76,0,9.78,63.54,0
12:28:40 PM,0,0,83.09,0,0,73.31,0
12:28:40 PM,0,24.44,58.65,0,0,68.43,0
12:28:40 PM,0,0,4.89,0,0,68.43,0
12:28:40 PM,0,0,29.33,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,0,0,0,0
12:28:40 PM,0,0,0,4.89,14.66,0,0
12:28:40 PM,0,0,0,0,29.33,68.43,0
12:28:40 PM,0,0,92.86,4.89,19.55,78.2,0
12:28:40 PM,0,0,97.75,0,4.89,39.1,0
12:28:40 PM,0,0,73.31,4.89,0,19.55,0
12:28:40 PM,0,0,39.1,0,0,4.89,0
12:28:40 PM,0,0,0,9.78,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,4.89,4.89,0,0
12:28:40 PM,0,0,0,0,34.21,68.43,0
12:28:40 PM,0,0,78.2,0,9.78,48.88,0
12:28:40 PM,0,14.66,87.98,0,19.55,14.66,0
12:28:40 PM,0,0,53.76,4.89,0,24.44,0
12:28:40 PM,0,0,58.65,0,0,29.33,0
12:28:40 PM,0,0,19.55,0,0,0,0
12:28:40 PM,0,9.78,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,39.1,0,14.66,14.66,73.31,0
12:28:40 PM,0,24.44,102.64,0,9.78,107.53,0
12:28:40 PM,0,9.78,107.53,0,14.66,39.1,0
12:28:40 PM,0,0,53.76,0,0,39.1,0
12:28:40 PM,0,0,58.65,0,0,0,0
12:28:40 PM,0,0,4.89,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,19.55,19.55,0
12:28:40 PM,0,9.78,63.54,0,0,141.74,0
12:28:40 PM,0,0,78.2,0,29.33,87.98,0
12:28:40 PM,0,9.78,68.43,0,0,78.2,0
12:28:40 PM,0,14.66,48.88,0,9.78,4.89,0
12:28:40 PM,0,0,24.44,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,9.78,0,0,0
12:28:40 PM,4.89,9.78,0,0,4.89,171.07,0
12:28:40 PM,0,0,107.53,9.78,0,127.08,0
12:28:40 PM,0,0,92.86,0,0,122.19,0
12:28:40 PM,0,0,92.86,0,19.55,43.99,0
12:28:40 PM,0,48.88,29.33,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,14.66,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,39.1,73.31,0
12:28:40 PM,0,0,97.75,4.89,0,107.53,0
12:28:40 PM,4.89,0,107.53,0,0,87.98,0
12:28:40 PM,0,0,87.98,0,0,34.21,0
12:28:40 PM,0,0,43.99,0,0,34.21,0
12:28:40 PM,0,0,0,0,14.66,0,0
12:28:40 PM,0,9.78,0,0,0,0,0
12:28:40 PM,0,0,0,0,34.21,0,0
12:28:40 PM,0,34.21,0,4.89,9.78,0,0
12:28:40 PM,0,0,0,0,24.44,97.75,0
12:28:40 PM,0,9.78,68.43,0,4.89,63.54,0
12:28:40 PM,0,0,78.2,0,0,97.75,0
12:28:40 PM,0,0,43.99,0,0,78.2,0
12:28:40 PM,0,0,48.88,0,0,34.21,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,9.78,0,0,34.21,0,0
12:28:40 PM,0,0,0,0,34.21,0,0
12:28:40 PM,0,19.55,0,0,34.21,63.54,0
12:28:40 PM,0,9.78,34.21,0,43.99,53.76,0
12:28:40 PM,0,9.78,73.31,0,0,39.1,0
12:28:40 PM,0,14.66,43.99,0,0,58.65,0
12:28:40 PM,0,0,58.65,0,0,9.78,0
12:28:40 PM,0,24.44,4.89,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,0,0,9.78,9.78,0,0
12:28:40 PM,0,9.78,0,0,34.21,97.75,0
12:28:40 PM,4.89,14.66,14.66,0,14.66,83.09,0
12:28:40 PM,0,0,83.09,0,4.89,92.86,0
12:28:40 PM,0,0,58.65,0,0,68.43,0
12:28:40 PM,0,0,63.54,0,0,19.55,0
12:28:40 PM,0,0,9.78,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,24.44,0,0
12:28:40 PM,0,0,0,0,34.21,0,0
12:28:40 PM,0,0,0,0,24.44,58.65,0
12:28:40 PM,0,0,0,0,0,92.86,0
12:28:40 PM,0,0,83.09,0,0,63.54,0
12:28:40 PM,0,0,92.86,0,0,48.88,0
12:28:40 PM,0,0,58.65,0,0,14.66,0
12:28:40 PM,0,0,39.1,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,9.78,0,4.89,29.33,0,0
12:28:40 PM,0,9.78,0,4.89,0,19.55,0
12:28:40 PM,0,0,0,0,4.89,122.19,0
12:28:40 PM,0,34.21,34.21,0,9.78,68.43,0
12:28:40 PM,0,0,78.2,0,0,43.99,0
12:28:40 PM,0,0,58.65,0,0,0,0
12:28:40 PM,0,0,43.99,0,0,0,0
12:28:40 PM,0,0,4.89,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,24.44,92.86,0
12:28:40 PM,0,9.78,4.89,0,0,73.31,0
12:28:40 PM,0,0,136.85,0,0,97.75,0
12:28:40 PM,0,0,92.86,0,0,48.88,0
12:28:40 PM,0,0,63.54,0,0,0,0
12:28:40 PM,0,0,14.66,0,4.89,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,14.66,0,0,34.21,97.75,0
12:28:40 PM,4.89,9.78,0,0,14.66,63.54,0
12:28:40 PM,0,0,136.85,0,0,68.43,0
12:28:40 PM,0,0,112.41,0,0,0,0
12:28:40 PM,0,0,102.64,4.89,0,4.89,0
12:28:40 PM,0,0,39.1,0,4.89,0,0
12:28:40 PM,0,0,0,0,14.66,0,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,29.33,68.43,0
12:28:40 PM,0,0,0,0,0,78.2,0
12:28:40 PM,0,0,58.65,0,0,34.21,0
12:28:40 PM,0,0,68.43,0,0,58.65,0
12:28:40 PM,0,0,48.88,0,0,0,0
12:28:40 PM,0,0,43.99,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,19.55,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,9.78,0,0,39.1,4.89,0
12:28:40 PM,0,0,0,0,14.66,48.88,0
12:28:40 PM,0,24.44,14.66,0,39.1,48.88,0
12:28:40 PM,0,0,102.64,0,0,34.21,0
12:28:40 PM,0,9.78,63.54,0,0,0,0
12:28:40 PM,0,0,39.1,0,0,0,0
12:28:40 PM,0,0,4.89,0,0,0,0
12:28:40 PM,0,0,0,9.78,0,0,0
12:28:40 PM,0,4.89,0,0,0,0,0
12:28:40 PM,0,19.55,0,0,19.55,0,0
12:28:40 PM,0,0,0,0,0,127.08,0
12:28:40 PM,0,24.44,0,0,0,83.09,0
12:28:40 PM,0,14.66,136.85,0,0,107.53,0
12:28:40 PM,0,4.89,102.64,0,14.66,24.44,0
12:28:40 PM,0,0,63.54,0,0,0,0
12:28:40 PM,0,19.55,9.78,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,9.78,0,0
12:28:40 PM,0,0,0,4.89,0,0,0
12:28:40 PM,0,14.66,0,0,19.55,141.74,0
12:28:40 PM,0,19.55,0,19.55,0,156.4,0
12:28:40 PM,0,0,151.52,4.89,0,146.63,0
12:28:40 PM,4.89,0,102.64,0,19.55,4.89,0
12:28:40 PM,0,0,73.31,0,0,0,0
12:28:40 PM,0,0,14.66,0,4.89,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,24.44,0,0
12:28:40 PM,0,14.66,0,0,0,127.08,0
12:28:40 PM,0,0,0,0,0,107.53,0
12:28:40 PM,0,0,107.53,0,0,73.31,0
12:28:40 PM,4.89,4.89,92.86,0,0,68.43,0
12:28:40 PM,0,0,78.2,0,0,0,0
12:28:40 PM,0,0,24.44,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,4.89,0,0,34.21,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,34.21,0,0,0,63.54,0
12:28:40 PM,0,0,0,14.66,0,63.54,0
12:28:40 PM,0,14.66,87.98,0,0,53.76,0
12:28:40 PM,0,0,97.75,0,0,0,0
12:28:40 PM,0,0,53.76,0,0,0,0
12:28:40 PM,0,0,43.99,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,53.76,0,0
12:28:40 PM,0,0,0,0,24.44,0,0
12:28:40 PM,0,4.89,0,0,9.78,19.55,0
12:28:40 PM,0,29.33,0,0,0,78.2,0
12:28:40 PM,0,29.33,4.89,0,0,78.2,0
12:28:40 PM,0,0,92.86,0,0,73.31,0
12:28:40 PM,0,0,43.99,0,0,9.78,0
12:28:40 PM,0,0,39.1,4.89,0,0,0
12:28:40 PM,0,0,9.78,0,0,0,0
12:28:40 PM,0,0,0,0,4.89,0,0
12:28:40 PM,0,0,0,0,24.44,0,0
12:28:40 PM,0,9.78,0,0,29.33,0,0
12:28:40 PM,0,43.99,0,0,34.21,146.63,0
12:28:40 PM,0,14.66,0,0,14.66,68.43,0
12:28:40 PM,0,0,131.96,0,0,53.76,0
12:28:40 PM,0,0,107.53,0,0,0,0
12:28:40 PM,0,0,68.43,0,0,0,0
12:28:40 PM,0,0,24.44,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,14.66,87.98,0
12:28:40 PM,4.89,0,0,0,0,97.75,0
12:28:40 PM,0,24.44,117.3,0,0,107.53,0
12:28:40 PM,0,0,107.53,0,0,19.55,0
12:28:40 PM,0,0,73.31,0,0,0,0
12:28:40 PM,0,0,34.21,0,0,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,14.66,0,0
12:28:40 PM,0,0,0,14.66,0,0,0
12:28:40 PM,0,9.78,0,9.78,4.89,68.43,0
12:28:40 PM,0,0,0,14.66,9.78,63.54,0
12:28:40 PM,0,19.55,92.86,0,9.78,83.09,0
12:28:40 PM,0,0,117.3,0,0,63.54,0
12:28:40 PM,0,0,78.2,0,0,0,0
12:28:40 PM,0,0,34.21,0,0,0,0
12:28:40 PM,0,0,4.89,0,0,0,0
12:28:40 PM,0,0,0,0,24.44,0,0
12:28:40 PM,0,0,0,0,39.1,0,0
12:28:40 PM,0,9.78,0,0,24.44,39.1,0
12:28:40 PM,0,0,0,0,4.89,34.21,0
12:28:40 PM,0,34.21,48.88,0,0,34.21,0
12:28:40 PM,0,0,73.31,9.78,0,19.55,0
12:28:40 PM,0,0,48.88,0,0,14.66,0
12:28:40 PM,0,0,39.1,0,0,0,0
12:28:40 PM,0,0,14.66,0,0,0,0
12:28:40 PM,0,0,0,0,53.76,0,0
12:28:40 PM,0,0,0,0,0,0,0
12:28:40 PM,0,0,0,0,63.54,19.55,0
12:28:40 PM,0,9.78,0,0,0,34.21,0
